"","age_grp","region","future_decision_role","num_hh_vehicles","household_members_1","household_members_2","household_members_3","household_members_4","modes_used_1","modes_used_2","modes_used_3","modes_used_4","modes_used_5","modes_used_6","modes_used_7","modes_used_8","modes_used_9","modes_used_10","modes_used_11","modes_used_12","autonomous_aware","autonomous_att_1","autonomous_att_2","autonomous_att_3","autonomous_att_4","autonomous_att_5","autonomous_att_7","autonomous_att_8","autonomous_hhveh","autonomous_rideshare","autonomous_pooled","autonomous_pref","housing","income","gender","employment","student","education","license","drive_freq","transit_freq","tnc_freq","job_type","work_mode","work_distance","work_days","school_mode","school_distance","ethnicity","race_1","race_2","race_3","race_4","race_5","race_6","race_7"
"1288","1",2,1,2,0,0,0,2,"0","0","1","0","0","0","1","0","0","0","0","0","2",3,3,2,1,2,2,2,3,2,1,3,1,"3","0",1,4,"4","0",1,0,4,1,"1",10,5,"6",0,"1",0,0,0,0,1,0,0
"1289","2",2,2,4,0,0,1,4,"0","0","1","0","0","1","1","0","0","0","0","0","3",4,4,1,1,1,2,3,2,3,3,4,1,"4","0",1,4,"3","0",1,0,0,1,"1",5,5,"6",0,"1",0,1,0,0,0,0,0
"1290","2",2,3,4,0,0,0,4,"0","0","0","0","1","0","1","0","0","0","0","0","2",3,2,3,2,3,3,4,3,2,3,4,1,"4","0",1,4,"3","0",1,0,0,1,"1",3,5,"6",0,"1",0,0,0,0,0,0,1
"1291","2",5,1,3,0,0,0,3,"0","0","1","0","0","0","1","0","0","0","0","0","2",2,4,2,3,1,1,1,2,2,1,1,2,"3","1",1,4,"3","0",1,0,0,1,"1",25,5,"6",0,"1",0,0,0,0,1,0,0
"1292","2",2,2,2,0,0,0,2,"0","0","0","0","1","1","0","0","0","0","1","0","2",3,4,1,3,2,1,1,2,2,1,3,1,"4","1",2,4,"3","0",1,0,0,1,"1",2,4,"6",0,"1",0,0,0,0,1,0,0
"1293","3",2,3,3,0,0,0,3,"0","1","1","1","0","0","0","0","0","0","0","0","2",1,1,1,4,1,1,1,1,2,1,4,1,"5","0",4,4,"4","0",3,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1294","2",5,2,3,0,0,0,5,"0","1","0","0","0","0","0","0","0","0","0","0","1",1,4,1,1,1,1,1,1,1,1,2,2,"4","1",1,4,"3","0",1,5,0,4,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1295","3",1,1,1,0,0,2,1,"0","0","0","0","0","1","1","1","0","0","0","0","1",1,4,1,1,1,1,1,1,1,2,2,1,"3","1",1,4,"2","0",1,0,0,2,"1",11,5,"6",0,"1",0,0,0,0,1,0,0
"1296","3",4,1,2,0,1,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","3",3,4,2,2,1,1,4,1,1,4,3,1,"5","0",5,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1297","2",2,3,2,1,1,0,2,"1","1","1","0","0","1","1","0","0","0","0","0","1",3,2,3,3,3,1,3,2,2,2,2,1,"3","1",1,4,"3","0",1,1,0,1,"1",6,5,"6",0,"1",0,1,0,0,0,0,0
"1298","1",6,3,2,2,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,2,4,2,4,1,3,2,2,2,4,1,"3","0",1,2,"4","0",1,0,0,1,"1",17,5,"1",17,"1",0,0,0,0,1,0,0
"1299","2",2,2,1,0,1,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",2,4,2,3,2,2,2,1,1,1,2,5,"4","0",1,4,"4","0",1,0,1,1,"2",10,5,"6",0,"1",0,1,0,0,0,0,0
"1300","3",5,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,1,1,2,2,2,1,2,1,"4","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1302","2",2,3,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",4,4,4,1,1,3,3,1,2,2,1,1,"3","0",1,4,"4","0",1,5,0,1,"1",19,5,"6",0,"1",0,1,0,0,0,0,0
"1303","2",5,2,3,0,0,1,3,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,3,2,1,3,3,4,2,3,2,2,1,"5","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"1304","1",3,2,1,1,1,0,1,"0","0","0","0","1","0","0","0","0","0","0","0","1",3,3,3,2,3,2,4,2,2,2,3,2,"2","1",5,1,"3","0",1,0,0,3,"6",0,0,"1",45,"1",0,0,0,0,1,0,0
"1305","2",2,1,2,0,1,0,1,"0","0","0","1","0","1","1","1","0","0","0","0","1",4,3,3,2,1,1,4,2,2,3,3,6,"3","0",1,4,"2","0",1,0,0,1,"1",10,5,"6",0,"0",0,0,1,0,1,0,0
"1306","2",2,2,3,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,1,1,1,1,3,1,4,4,1,"1","0",1,4,"3","0",2,0,0,1,"1",10,5,"6",0,"1",0,1,0,0,0,0,0
"1307","3",3,2,2,0,0,0,2,"0","1","0","0","1","1","0","0","0","0","0","0","1",3,3,1,1,1,1,1,1,2,4,2,1,"2","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1308","2",6,1,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","1",4,1,4,1,2,2,4,2,2,4,1,1,"3","1",2,4,"3","0",2,0,0,1,"4",110,1,"6",0,"1",0,0,0,0,1,0,0
"1309","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,3,4,1,1,2,2,1,1,3,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1311","2",4,3,2,0,3,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,3,2,3,2,1,3,2,2,3,3,6,"2","0",1,4,"1","0",1,0,0,2,"1",15,6,"6",0,"0",0,0,0,0,0,1,0
"1312","2",5,2,4,3,0,0,3,"0","1","0","0","0","0","0","0","0","0","0","0","3",4,3,4,1,4,4,4,3,2,1,4,1,"3","0",1,4,"2","0",1,0,1,1,"1",26,5,"6",0,"0",1,0,0,0,1,0,0
"1313","1",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","3",4,2,3,1,3,4,4,3,2,3,4,1,"3","0",1,4,"4","0",1,0,0,1,"1",40,5,"6",0,"1",0,0,0,0,1,0,0
"1314","3",2,2,3,2,0,0,3,"0","0","0","0","0","1","0","0","0","0","0","0","1",2,3,3,3,2,1,2,1,1,2,4,1,"2","0",1,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1315","2",5,1,3,0,0,0,4,"0","0","1","1","0","0","1","1","0","0","0","0","3",4,3,3,1,2,1,3,2,2,4,1,1,"4","0",5,4,"4","0",2,0,2,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1316","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,2,1,1,1,2,1,"5","1",4,4,"3","0",1,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1317","2",6,3,3,0,0,0,3,"0","0","1","0","1","1","0","0","0","0","0","0","2",2,2,4,4,2,1,3,1,1,1,4,1,"3","1",1,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1318","3",2,2,2,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","1",3,2,3,2,3,2,2,2,2,1,3,1,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1319","2",6,3,4,0,0,0,4,"0","0","0","1","0","1","1","0","0","0","0","0","1",3,2,3,2,1,2,3,2,2,2,3,1,"3","1",1,4,"3","0",1,0,0,1,"1",5,5,"6",0,"1",0,1,0,0,0,0,0
"1321","2",5,1,4,0,0,0,4,"0","0","0","0","1","0","1","1","0","0","0","0","3",3,1,2,1,1,1,3,3,2,4,3,1,"4","0",1,4,"3","0",2,0,0,1,"1",55,1,"6",0,"1",0,0,0,0,1,0,0
"1322","2",2,3,5,0,0,0,4,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,4,3,3,1,1,2,1,1,1,2,1,"4","1",2,4,"3","0",1,0,1,1,"1",1,4,"6",0,"0",0,0,0,0,0,0,1
"1323","3",3,1,1,0,0,0,1,"0","0","0","1","0","1","0","0","0","0","0","0","1",2,3,1,1,1,1,1,1,1,2,2,3,"2","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1324","3",3,2,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,4,3,3,2,2,2,1,2,2,3,3,"3","0",1,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1325","3",5,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,1,1,1,1,1,1,2,3,1,"5","0",2,4,"3","0",1,0,0,1,"1",4,2,"6",0,"1",0,0,0,0,1,0,0
"1326","2",2,3,4,0,0,0,5,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,3,3,2,2,2,1,1,1,1,3,1,"2","1",1,4,"2","0",1,0,0,1,"1",5,5,"6",0,"0",0,0,0,0,0,1,0
"1327","2",1,3,4,0,1,1,3,"1","0","0","0","0","0","1","0","0","0","0","0","2",3,4,3,2,2,2,1,2,2,3,2,1,"4","0",1,4,"3","0",1,0,0,1,"1",6,6,"6",0,"1",0,0,0,0,1,0,0
"1328","2",3,2,4,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,4,1,"3","0",1,4,"3","0",1,0,0,2,"1",11,5,"6",0,"1",0,0,0,0,1,0,0
"1329","2",2,3,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,4,3,2,3,1,3,2,2,2,3,1,"3","1",1,4,"4","0",1,0,0,2,"1",20,3,"6",0,"1",1,0,0,0,1,0,0
"1330","1",5,3,1,0,0,0,2,"0","0","1","0","0","0","1","1","1","0","0","0","2",4,1,4,1,1,3,4,2,2,4,4,2,"4","1",1,4,"4","0",2,0,2,1,"3",1,5,"6",0,"1",0,0,0,0,1,0,0
"1331","2",2,1,3,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,3,1,3,1,3,1,2,2,3,1,"2","1",1,4,"3","0",2,0,5,1,"1",9,5,"6",0,"0",0,0,0,0,0,0,1
"1332","2",4,1,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","2",3,3,2,2,2,1,3,2,2,2,2,3,"2","1",5,4,"4","0",1,0,0,1,"1",20,5,"6",0,"1",0,0,0,0,1,0,0
"1333","3",2,3,4,0,0,0,4,"0","0","0","0","0","0","1","1","0","0","1","0","2",2,4,2,2,2,1,3,1,2,3,2,6,"4","0",1,4,"4","0",1,0,1,1,"1",23,5,"6",0,"1",0,0,0,0,1,0,0
"1334","3",2,3,4,1,0,0,4,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,3,4,2,1,3,1,1,3,3,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1335","3",6,1,1,0,0,0,1,"0","0","0","1","0","0","0","0","0","0","0","0","2",3,1,3,3,2,1,3,2,2,4,2,1,"4","1",4,2,"4","0",1,0,0,5,"6",0,0,"1",24,"1",0,0,0,0,1,0,0
"1336","2",2,2,7,0,0,0,3,"0","0","0","0","0","1","0","0","0","0","0","0","2",1,4,1,4,1,1,1,1,1,1,2,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,1,0
"1337","2",2,3,2,0,1,0,2,"0","1","1","0","0","0","1","1","0","0","1","0","2",2,2,1,1,2,1,3,2,2,4,1,2,"4","0",1,4,"3","0",1,0,2,1,"2",6,5,"6",0,"0",0,0,0,1,1,0,0
"1338","2",5,3,6,0,0,0,5,"0","1","0","0","0","0","1","0","0","0","0","0","1",4,2,3,2,3,3,4,2,3,3,2,1,"5","0",1,4,"4","0",2,3,0,1,"1",12,3,"6",0,"1",0,0,0,0,0,0,1
"1339","2",5,2,2,0,0,0,2,"0","0","0","1","0","1","0","0","0","0","0","0","2",1,4,3,4,1,1,2,1,1,2,2,1,"2","1",2,4,"3","0",1,1,0,1,"1",4,4,"6",0,"1",0,0,0,0,1,0,0
"1340","2",5,2,2,0,1,0,2,"0","1","1","1","0","1","1","1","1","0","0","0","2",1,3,1,4,1,1,1,2,2,4,1,1,"4","1",1,4,"4","0",2,10,1,1,"4",15,5,"6",0,"0",1,0,1,0,1,0,0
"1341","2",2,2,3,0,0,0,2,"0","1","0","0","0","0","1","1","0","0","0","0","2",1,4,1,2,1,1,1,1,3,3,4,1,"3","1",1,4,"3","0",1,1,2,1,"1",10,5,"6",0,"0",0,0,0,0,1,0,0
"1342","3",4,3,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","1",4,3,3,3,2,2,2,2,3,2,2,4,"2","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1343","2",5,2,3,0,0,0,4,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,2,3,2,3,2,2,2,2,3,3,1,"5","0",1,4,"4","0",1,0,0,1,"1",15,4,"6",0,"1",0,0,0,0,0,0,1
"1344","3",5,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,2,3,1,2,2,2,3,3,1,"3","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1345","2",2,3,3,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","3",2,3,2,3,3,2,2,2,2,2,1,1,"4","0",5,4,"4","0",1,0,1,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1346","3",6,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,4,2,3,1,1,1,2,2,1,3,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1347","1",5,3,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,4,3,2,2,2,2,2,2,3,3,2,"4","0",1,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1348","3",4,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,3,3,2,2,2,1,1,2,3,1,"3","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1349","2",2,3,5,0,0,0,3,"0","0","0","0","0","1","1","1","0","0","0","0","2",3,4,2,3,2,1,1,2,1,3,1,1,"3","1",5,4,"2","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1350","3",2,2,3,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,3,2,2,3,3,3,2,2,3,3,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1351","3",5,3,2,0,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","2",2,4,2,3,1,1,3,2,2,2,3,1,"3","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1352","3",2,2,3,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","3",3,3,4,2,2,2,2,1,2,2,2,1,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1353","2",2,2,4,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,4,2,3,1,1,1,1,1,1,3,1,"2","0",1,4,"2","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"1354","2",2,2,2,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,4,4,1,1,1,1,1,1,1,4,6,"2","1",1,4,"3","0",1,0,0,1,"1",10,5,"6",0,"0",0,0,0,0,0,0,1
"1355","2",3,3,2,0,0,0,2,"0","1","0","0","0","0","1","0","0","0","0","0","3",4,1,4,1,1,1,4,3,2,4,4,1,"3","0",1,4,"4","0",1,0,0,1,"1",17,5,"6",0,"0",0,0,0,0,1,0,0
"1356","2",2,2,1,1,0,2,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,3,2,2,2,1,4,2,2,2,2,1,"1","1",5,4,"2","0",1,0,0,3,"6",0,0,"6",0,"0",0,0,0,0,0,0,1
"1357","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","1",1,1,1,1,1,1,1,1,1,1,3,6,"2","0",2,4,"3","0",1,0,0,1,"1",12,3,"6",0,"1",0,0,0,0,1,0,0
"1358","2",5,2,4,0,0,0,4,"0","1","1","0","0","0","0","0","0","0","0","0","3",3,1,2,4,3,2,2,2,3,3,2,1,"4","0",1,4,"3","0",1,2,0,1,"1",20,5,"6",0,"1",0,1,0,0,0,0,0
"1359","3",2,1,1,0,0,0,1,"0","0","0","0","1","0","1","0","0","0","0","0","1",1,4,3,4,2,1,2,1,1,1,1,6,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1360","1",2,3,2,2,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","2",4,2,3,1,3,2,2,3,2,3,4,1,"4","1",1,4,"3","0",1,0,0,2,"1",4,4,"6",0,"1",0,0,0,0,1,0,0
"1361","2",1,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",1,1,1,4,1,1,1,3,3,1,4,1,"2","0",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1362","3",2,3,2,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","3",3,3,2,2,2,1,3,1,1,1,2,1,"3","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1363","2",2,2,2,0,0,0,3,"0","0","1","0","0","0","1","0","0","0","0","0","1",3,3,4,2,3,1,3,2,1,1,3,1,"4","0",1,4,"3","0",1,10,0,1,"4",18,5,"6",0,"1",0,1,0,0,0,0,0
"1364","3",2,2,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","1","0","2",3,3,3,2,2,3,3,3,2,2,2,1,"3","0",5,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1365","2",5,1,1,2,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,3,4,1,1,3,4,2,2,1,4,1,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,1,0
"1366","2",3,3,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,4,4,1,1,1,1,1,1,2,1,"1","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1367","2",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,3,3,3,2,3,1,2,2,3,1,"5","1",1,4,"3","0",1,0,0,1,"1",2,5,"6",0,"1",0,0,0,0,0,0,1
"1368","2",2,2,2,0,0,0,2,"0","0","1","1","0","0","0","1","0","0","0","0","1",2,2,2,1,2,3,2,1,3,2,3,1,"4","0",1,4,"3","0",2,3,0,1,"1",36,4,"6",0,"1",0,1,0,0,0,0,0
"1369","2",5,1,2,0,0,0,1,"0","1","1","0","1","1","1","0","1","0","0","0","1",1,2,3,4,1,1,1,1,1,4,2,1,"5","0",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1370","2",2,1,2,0,0,0,1,"0","0","0","0","1","0","1","0","0","0","0","0","1",1,2,2,4,1,1,1,1,1,1,3,1,"5","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"1371","3",2,1,1,0,0,0,2,"0","0","1","1","0","1","0","0","0","0","0","0","3",3,4,4,1,3,3,4,2,2,3,4,1,"3","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"1372","2",2,2,3,0,0,0,3,"0","1","1","0","0","1","0","0","0","0","0","0","1",2,2,3,2,1,1,3,2,2,2,1,1,"3","0",4,4,"4","0",2,1,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1373","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","3",2,4,2,3,2,1,2,2,1,1,2,2,"2","0",2,4,"3","0",1,0,0,1,"1",5,5,"6",0,"1",0,0,0,0,1,0,0
"1374","2",1,3,3,0,0,2,3,"0","1","1","0","0","1","0","0","0","0","0","0","2",3,3,3,2,2,1,3,2,1,2,4,1,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,0,1,0
"1375","3",6,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,2,4,2,1,2,1,2,1,2,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1376","2",2,2,2,0,0,0,2,"0","0","0","0","1","1","1","0","0","0","1","0","2",4,3,3,3,3,3,3,2,2,2,1,1,"3","0",1,4,"4","0",1,0,0,1,"1",20,5,"6",0,"1",0,1,0,0,0,0,0
"1377","2",2,1,2,1,0,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,4,4,4,1,1,3,1,1,2,2,1,"2","0",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1378","1",4,1,2,2,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","1",3,3,2,2,1,1,3,2,2,2,2,1,"4","0",1,4,"4","0",1,0,0,1,"1",20,5,"6",0,"1",0,0,0,0,1,0,0
"1379","2",3,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,4,2,2,2,2,2,2,3,3,1,"2","1",5,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1380","2",2,2,2,0,0,0,2,"0","0","0","0","1","1","1","0","0","0","0","0","2",4,2,3,2,3,3,3,2,2,1,2,1,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1381","3",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,1,4,2,1,4,4,2,2,1,4,1,"3","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1382","2",2,1,1,0,0,0,2,"1","1","1","1","1","1","1","1","1","1","1","1","1",2,2,2,2,2,2,2,3,1,2,1,2,"3","1",1,4,"3","0",1,0,0,1,"1",1.5,5,"6",0,"1",0,0,0,0,1,0,0
"1383","2",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,1,1,1,3,1,2,2,2,3,2,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"1384","2",1,3,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",1,4,1,4,2,1,3,2,2,1,2,1,"2","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1386","2",5,3,2,0,0,0,4,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,4,3,1,3,1,2,2,2,2,4,2,"2","0",5,4,"3","0",1,0,0,2,"1",10,5,"6",0,"1",0,1,0,0,0,0,0
"1387","2",6,1,1,0,0,0,2,"0","0","0","0","0","0","0","1","0","0","0","0","1",1,3,3,3,2,1,1,2,1,3,1,2,"2","0",3,1,"2","0",1,0,0,1,"1",6.2,3,"1",5.3,"0",1,0,0,0,0,0,0
"1388","2",5,2,2,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","1",3,3,3,2,2,1,3,2,2,2,3,5,"3","0",1,4,"3","0",1,10,0,1,"4",15,5,"6",0,"1",0,1,0,0,0,0,0
"1389","2",5,3,4,0,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","1",3,3,3,2,2,1,4,2,2,3,3,1,"4","1",5,4,"3","0",1,0,1,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1391","2",6,3,4,0,1,0,3,"0","0","0","0","0","0","1","0","0","0","0","0","1",3,3,1,3,1,1,1,1,1,1,2,1,"4","1",1,4,"3","0",1,0,0,1,"1",15,3,"6",0,"1",0,0,0,0,1,0,0
"1392","3",2,3,2,0,0,0,2,"0","0","0","1","0","1","1","0","0","0","0","0","2",3,3,4,4,1,4,4,2,3,2,1,1,"4","0",1,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1393","2",5,1,2,1,0,0,1,"0","1","0","0","0","0","0","0","0","0","0","0","3",4,4,1,4,1,1,1,1,1,1,2,1,"1","0",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,1,0
"1394","3",3,2,3,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,2,3,2,2,3,2,2,1,2,3,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1395","2",5,3,4,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","3",3,3,4,2,3,1,3,2,1,1,3,1,"3","0",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"1396","3",2,1,2,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",4,3,3,1,2,3,4,2,2,2,3,1,"4","0",5,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"1397","3",6,3,3,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","3",2,4,2,3,1,1,2,1,2,2,2,1,"4","1",2,4,"3","0",1,0,0,2,"1",7,4,"6",0,"1",0,0,0,0,1,0,0
"1398","2",3,1,2,0,0,0,3,"0","1","1","1","0","1","0","0","0","0","0","0","2",3,3,1,2,2,2,2,2,2,2,3,1,"2","0",1,4,"2","0",2,0,0,1,"1",155,1,"6",0,"1",0,0,0,0,1,0,0
"1399","3",4,1,2,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,2,2,1,1,1,2,1,2,3,1,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"1400","1",5,2,1,1,0,0,2,"0","1","1","1","1","1","1","1","0","1","1","0","2",3,2,2,1,2,2,1,2,2,3,1,4,"4","1",5,4,"4","0",1,1,3,1,"2",10,5,"6",0,"1",0,1,0,0,0,0,0
"1401","2",5,3,2,0,0,0,2,"0","0","1","0","0","1","1","0","0","0","0","0","1",4,3,3,1,3,1,4,2,3,1,2,1,"3","0",1,4,"3","0",1,0,0,2,"1",20,5,"6",0,"1",0,0,0,0,1,0,0
"1403","2",2,1,1,0,0,0,1,"0","0","0","0","1","1","0","0","0","0","0","0","2",2,3,3,2,3,1,3,2,2,1,2,5,"1","1",5,4,"4","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,0,0,1
"1404","2",6,2,3,0,0,1,3,"0","0","1","0","0","1","0","0","0","0","0","0","2",3,2,3,3,2,1,3,2,2,2,4,1,"4","1",1,4,"3","0",2,0,0,1,"2",8,5,"6",0,"1",0,0,1,0,0,0,0
